2.643476426601409912e-02,2.657037414610385895e-02,2.667532302439212799e-02,2.693875692784786224e-02,2.781127206981182098e-02,2.827545255422592163e-02,2.825910411775112152e-02,2.811591327190399170e-02,2.870167419314384460e-02,2.837493643164634705e-02,2.738461457192897797e-02,2.599493786692619324e-02,2.564024925231933594e-02,2.510180696845054626e-02,2.481319196522235870e-02,2.529532276093959808e-02,2.626699209213256836e-02,2.629224956035614014e-02,2.616377919912338257e-02,2.627529017627239227e-02,2.669377811253070831e-02,2.673703059554100037e-02,2.676100470125675201e-02,2.667911909520626068e-02,2.672699652612209320e-02,2.674240618944168091e-02,2.677693590521812439e-02,2.699274010956287384e-02,2.704978920519351959e-02,2.730609290301799774e-02,2.831682935357093811e-02,2.999260276556015015e-02,2.982481196522712708e-02,2.980144135653972626e-02,2.998492121696472168e-02,3.032448329031467438e-02,2.956730313599109650e-02,2.845876663923263550e-02,2.783131971955299377e-02,2.791584655642509460e-02,2.828159555792808533e-02
2.648317255079746246e-02,2.632337994873523712e-02,2.637417241930961609e-02,2.653131633996963501e-02,2.754331938922405243e-02,2.814357168972492218e-02,2.835140377283096313e-02,2.805202081799507141e-02,2.833048626780509949e-02,2.767091616988182068e-02,2.667534723877906799e-02,2.591594494879245758e-02,2.585371769964694977e-02,2.558028697967529297e-02,2.556594088673591614e-02,2.618417516350746155e-02,2.715368755161762238e-02,2.730561979115009308e-02,2.738080732524394989e-02,2.762506715953350067e-02,2.755212783813476562e-02,2.756254747509956360e-02,2.737485617399215698e-02,2.744884975254535675e-02,2.733896672725677490e-02,2.735603973269462585e-02,2.722709998488426208e-02,2.751413173973560333e-02,2.734833210706710815e-02,2.788263559341430664e-02,2.847643755376338959e-02,3.009819239377975464e-02,3.037301264703273773e-02,3.068044595420360565e-02,3.118444606661796570e-02,3.185520693659782410e-02,3.070563822984695435e-02,3.023191913962364197e-02,3.002084419131278992e-02,2.986416034400463104e-02,2.996163070201873779e-02
2.520788274705410004e-02,2.485582046210765839e-02,2.478543855249881744e-02,2.505516260862350464e-02,2.535875141620635986e-02,2.602738142013549805e-02,2.634267881512641907e-02,2.651880495250225067e-02,2.701500430703163147e-02,2.684227749705314636e-02,2.657675556838512421e-02,2.604106068611145020e-02,2.551051042973995209e-02,2.520488761365413666e-02,2.532644011080265045e-02,2.577034942805767059e-02,2.637687325477600098e-02,2.675668895244598389e-02,2.697711996734142303e-02,2.745966613292694092e-02,2.759823016822338104e-02,2.727486938238143921e-02,2.690642140805721283e-02,2.696299739181995392e-02,2.694388106465339661e-02,2.710122615098953247e-02,2.698515914380550385e-02,2.697662822902202606e-02,2.706482633948326111e-02,2.676760219037532806e-02,2.709536626935005188e-02,2.768904529511928558e-02,2.801293879747390747e-02,2.840279042720794678e-02,2.924126386642456055e-02,3.062508255243301392e-02,3.098564967513084412e-02,3.114312514662742615e-02,3.215377405285835266e-02,3.259035199880599976e-02,3.265190497040748596e-02
2.485153265297412872e-02,2.479122020304203033e-02,2.476979419589042664e-02,2.496341243386268616e-02,2.545979805290699005e-02,2.579995244741439819e-02,2.607921324670314789e-02,2.617267332971096039e-02,2.716377750039100647e-02,2.776980027556419373e-02,2.763578109443187714e-02,2.723787352442741394e-02,2.714263089001178741e-02,2.675352618098258972e-02,2.694669365882873535e-02,2.750059589743614197e-02,2.803628705441951752e-02,2.816368825733661652e-02,2.847198769450187683e-02,2.901642397046089172e-02,2.894677780568599701e-02,2.875905856490135193e-02,2.802168205380439758e-02,2.758664451539516449e-02,2.732157520949840546e-02,2.739310078322887421e-02,2.737477608025074005e-02,2.760904282331466675e-02,2.719116769731044769e-02,2.671004272997379303e-02,2.660136297345161438e-02,2.706987038254737854e-02,2.703204378485679626e-02,2.792254090309143066e-02,2.978685311973094940e-02,3.184241801500320435e-02,3.261552006006240845e-02,3.387192636728286743e-02,3.532489016652107239e-02,3.635299578309059143e-02,3.516668453812599182e-02
2.530602551996707916e-02,2.568995021283626556e-02,2.596892043948173523e-02,2.612705715000629425e-02,2.661047875881195068e-02,2.692369371652603149e-02,2.697229385375976562e-02,2.705280296504497528e-02,2.800208888947963715e-02,2.848752029240131378e-02,2.862991206347942352e-02,2.861298806965351105e-02,2.917092107236385345e-02,2.909568883478641510e-02,2.854488603770732880e-02,2.926738932728767395e-02,2.981281280517578125e-02,2.981356717646121979e-02,2.972137182950973511e-02,2.995551936328411102e-02,2.987693995237350464e-02,2.945865131914615631e-02,2.868847176432609558e-02,2.827396616339683533e-02,2.775644697248935699e-02,2.790215238928794861e-02,2.800807543098926544e-02,2.823811583220958710e-02,2.765414305031299591e-02,2.691796794533729553e-02,2.645417675375938416e-02,2.697855234146118164e-02,2.741265483200550079e-02,2.854036539793014526e-02,3.027399815618991852e-02,3.209562227129936218e-02,3.341117873787879944e-02,3.494634479284286499e-02,3.631194680929183960e-02,3.610058128833770752e-02,3.392862156033515930e-02
2.702658623456954956e-02,2.738348394632339478e-02,2.769923582673072815e-02,2.736618928611278534e-02,2.764913439750671387e-02,2.811244502663612366e-02,2.836165577173233032e-02,2.822422049939632416e-02,2.848798781633377075e-02,2.882518060505390167e-02,2.901104837656021118e-02,2.943388745188713074e-02,3.018975071609020233e-02,3.035911172628402710e-02,3.034078888595104218e-02,3.043829835951328278e-02,3.045639395713806152e-02,3.036095388233661652e-02,3.004956617951393127e-02,3.021099045872688293e-02,2.960136719048023224e-02,2.961468510329723358e-02,2.878381125628948212e-02,2.810437604784965515e-02,2.750262618064880371e-02,2.762113511562347412e-02,2.803897298872470856e-02,2.825788222253322601e-02,2.784533426165580750e-02,2.732969261705875397e-02,2.698328346014022827e-02,2.761165052652359009e-02,2.777726016938686371e-02,2.808105386793613434e-02,2.956556715071201324e-02,3.082460351288318634e-02,3.197691589593887329e-02,3.292016312479972839e-02,3.265382722020149231e-02,3.155547007918357849e-02,3.036456555128097534e-02
2.884199470281600952e-02,2.924980036914348602e-02,2.968529798090457916e-02,2.963742800056934357e-02,2.992335893213748932e-02,3.028741292655467987e-02,3.067493066191673279e-02,3.047818318009376526e-02,3.129380941390991211e-02,3.165142610669136047e-02,3.146580979228019714e-02,3.140003979206085205e-02,3.198521211743354797e-02,3.250366449356079102e-02,3.249996155500411987e-02,3.240172564983367920e-02,3.209039568901062012e-02,3.187899291515350342e-02,3.126805275678634644e-02,3.118726238608360291e-02,3.085399791598320007e-02,3.030494228005409241e-02,2.924551814794540405e-02,2.862197533249855042e-02,2.809127233922481537e-02,2.775198966264724731e-02,2.817126363515853882e-02,2.896001562476158142e-02,2.908044680953025818e-02,2.882930636405944824e-02,2.927861176431179047e-02,3.039039485156536102e-02,3.028547018766403198e-02,3.012953884899616241e-02,3.052139841020107269e-02,3.138079121708869934e-02,3.079925104975700378e-02,2.936981990933418274e-02,2.852888219058513641e-02,2.782438509166240692e-02,2.697666548192501068e-02
3.048465028405189514e-02,3.156834095716476440e-02,3.178277239203453064e-02,3.183776140213012695e-02,3.213626146316528320e-02,3.237049281597137451e-02,3.229527175426483154e-02,3.278887644410133362e-02,3.326133266091346741e-02,3.349983692169189453e-02,3.330233693122863770e-02,3.366509824991226196e-02,3.385305032134056091e-02,3.487230837345123291e-02,3.475918248295783997e-02,3.438217565417289734e-02,3.434466198086738586e-02,3.399944677948951721e-02,3.292712196707725525e-02,3.269869461655616760e-02,3.180858120322227478e-02,3.099489398300647736e-02,2.942636422812938690e-02,2.859183214604854584e-02,2.794418297708034515e-02,2.811850793659687042e-02,2.889437787234783173e-02,3.008438460528850555e-02,2.980677969753742218e-02,2.984523028135299683e-02,3.083048388361930847e-02,3.163955733180046082e-02,3.124297223985195160e-02,3.111852891743183136e-02,3.126084804534912109e-02,3.100350871682167053e-02,2.955674193799495697e-02,2.746067754924297333e-02,2.585750259459018707e-02,2.510707639157772064e-02,2.479409053921699524e-02
3.205534815788269043e-02,3.314466029405593872e-02,3.307805582880973816e-02,3.317426890134811401e-02,3.407322615385055542e-02,3.394772484898567200e-02,3.397540375590324402e-02,3.402531147003173828e-02,3.466209396719932556e-02,3.536842390894889832e-02,3.530021011829376221e-02,3.613494336605072021e-02,3.596888110041618347e-02,3.607487305998802185e-02,3.612807393074035645e-02,3.603353723883628845e-02,3.607711568474769592e-02,3.597697988152503967e-02,3.503702580928802490e-02,3.392000868916511536e-02,3.271271660923957825e-02,3.179705515503883362e-02,3.065161406993865967e-02,2.949550934135913849e-02,2.902842499315738678e-02,2.957649528980255127e-02,2.993172593414783478e-02,2.992419898509979248e-02,2.993050031363964081e-02,3.046161867678165436e-02,3.125014901161193848e-02,3.197605907917022705e-02,3.221531584858894348e-02,3.157236054539680481e-02,3.178916871547698975e-02,3.145439922809600830e-02,2.999343723058700562e-02,2.808694541454315186e-02,2.619727887213230133e-02,2.518530748784542084e-02,2.468012273311614990e-02
3.362119942903518677e-02,3.468119353055953979e-02,3.549478203058242798e-02,3.558865189552307129e-02,3.699612617492675781e-02,3.609463199973106384e-02,3.644366562366485596e-02,3.651108965277671814e-02,3.609860688447952271e-02,3.708628192543983459e-02,3.734390810132026672e-02,3.728359565138816833e-02,3.764249011874198914e-02,3.750303015112876892e-02,3.843677416443824768e-02,3.758211433887481689e-02,3.760338574647903442e-02,3.833659738302230835e-02,3.675558418035507202e-02,3.604301437735557556e-02,3.545293584465980530e-02,3.420004993677139282e-02,3.272046148777008057e-02,3.193521872162818909e-02,3.146778047084808350e-02,3.105345554649829865e-02,3.065272606909275055e-02,3.133368864655494690e-02,3.205553442239761353e-02,3.194459527730941772e-02,3.244560211896896362e-02,3.355804458260536194e-02,3.437488153576850891e-02,3.366188704967498779e-02,3.338382020592689514e-02,3.292591869831085205e-02,3.165929764509201050e-02,2.926323562860488892e-02,2.732479758560657501e-02,2.643757127225399017e-02,2.594666369259357452e-02
