3.945274744182825089e-03,4.007800947874784470e-03,4.060454200953245163e-03,4.098094999790191650e-03,4.134376067668199539e-03,4.241046030074357986e-03,4.169112537056207657e-03,4.157025832682847977e-03,4.230723716318607330e-03,4.192142747342586517e-03,4.069551359862089157e-03,4.164583049714565277e-03,4.292245954275131226e-03,4.351852461695671082e-03,4.430087283253669739e-03,4.608451388776302338e-03,4.778478294610977173e-03,4.619205370545387268e-03,4.488045349717140198e-03,4.398780874907970428e-03,4.435855895280838013e-03,4.322659224271774292e-03,4.266321193426847458e-03,4.268301650881767273e-03,4.215412773191928864e-03,4.150339867919683456e-03,4.116578958928585052e-03,4.155571106821298599e-03,4.121857229620218277e-03,4.079698119312524796e-03,4.058802500367164612e-03,4.062861204147338867e-03,4.145109094679355621e-03,4.242436494678258896e-03,4.367990884929895401e-03,4.651755560189485550e-03,4.678944125771522522e-03,4.673562012612819672e-03,4.645531531423330307e-03,4.809419624507427216e-03,4.770908039063215256e-03
4.335403908044099808e-03,4.480335395783185959e-03,4.377617035061120987e-03,4.379077348858118057e-03,4.408539272844791412e-03,4.471418447792530060e-03,4.415961913764476776e-03,4.309540614485740662e-03,4.356489051133394241e-03,4.182640463113784790e-03,4.252415150403976440e-03,4.238815978169441223e-03,4.322968423366546631e-03,4.345466848462820053e-03,4.408005159348249435e-03,4.488318692892789841e-03,4.770547151565551758e-03,4.715441260486841202e-03,4.698214121162891388e-03,4.741714335978031158e-03,4.679116886109113693e-03,4.593272693455219269e-03,4.526402335613965988e-03,4.447530023753643036e-03,4.358106292784214020e-03,4.335667006671428680e-03,4.311016295105218887e-03,4.275789950042963028e-03,4.246266093105077744e-03,4.165768157690763474e-03,4.178710281848907471e-03,4.196533467620611191e-03,4.159356001764535904e-03,4.163358360528945923e-03,4.235038068145513535e-03,4.356147721409797668e-03,4.460223484784364700e-03,4.444722551852464676e-03,4.561034496873617172e-03,4.850681405514478683e-03,4.846348427236080170e-03
4.379821941256523132e-03,4.452364519238471985e-03,4.407854285091161728e-03,4.339015576988458633e-03,4.396938253194093704e-03,4.419532138854265213e-03,4.289386793971061707e-03,4.304963629692792892e-03,4.271832760423421860e-03,4.231214057654142380e-03,4.161873832345008850e-03,4.193002823740243912e-03,4.172910936176776886e-03,4.226238466799259186e-03,4.175624344497919083e-03,4.302045330405235291e-03,4.521635361015796661e-03,4.485683050006628036e-03,4.534828010946512222e-03,4.514542873948812485e-03,4.517670720815658569e-03,4.484127275645732880e-03,4.361222498118877411e-03,4.352847579866647720e-03,4.224840085953474045e-03,4.165801685303449631e-03,4.068067763000726700e-03,4.067085217684507370e-03,4.021856933832168579e-03,3.862272715196013451e-03,3.847785759717226028e-03,3.885063808411359787e-03,3.811974311247467995e-03,3.873414825648069382e-03,4.019732587039470673e-03,4.127783235162496567e-03,4.176605958491563797e-03,4.205168224871158600e-03,4.300441127270460129e-03,4.469105042517185211e-03,4.439844749867916107e-03
4.670366644859313965e-03,4.495658911764621735e-03,4.480373580008745193e-03,4.560734145343303680e-03,4.585642367601394653e-03,4.466616082936525345e-03,4.516380839049816132e-03,4.429800901561975479e-03,4.434068687260150909e-03,4.404730163514614105e-03,4.200672730803489685e-03,4.164333455264568329e-03,4.272428806871175766e-03,4.296983126550912857e-03,4.335450939834117889e-03,4.329029936343431473e-03,4.515951499342918396e-03,4.446990322321653366e-03,4.444213584065437317e-03,4.531359300017356873e-03,4.524878691881895065e-03,4.429376684129238129e-03,4.295452963560819626e-03,4.266283009201288223e-03,4.225394688546657562e-03,4.024583380669355392e-03,4.018031060695648193e-03,3.968738950788974762e-03,3.943774383515119553e-03,3.831134177744388580e-03,3.735211212188005447e-03,3.858728334307670593e-03,3.804190549999475479e-03,3.833014518022537231e-03,3.965831827372312546e-03,4.126735031604766846e-03,4.113492090255022049e-03,4.109559580683708191e-03,4.206459503620862961e-03,4.332226701080799103e-03,4.344084765762090683e-03
4.555614199489355087e-03,4.536213818937540054e-03,4.548509139567613602e-03,4.605848807841539383e-03,4.612331744283437729e-03,4.596432205289602280e-03,4.584928508847951889e-03,4.560781642794609070e-03,4.565294831991195679e-03,4.411385394632816315e-03,4.309363197535276413e-03,4.348369315266609192e-03,4.447569604963064194e-03,4.367548506706953049e-03,4.381577018648386002e-03,4.397158045321702957e-03,4.509706981480121613e-03,4.568780772387981415e-03,4.509917460381984711e-03,4.595092032104730606e-03,4.528384190052747726e-03,4.405647516250610352e-03,4.259504843503236771e-03,4.263817332684993744e-03,4.246361088007688522e-03,4.036052152514457703e-03,4.016433842480182648e-03,4.021524917334318161e-03,3.981915302574634552e-03,3.851043991744518280e-03,3.800094360485672951e-03,3.863879479467868805e-03,3.821443300694227219e-03,3.846735693514347076e-03,3.983109723776578903e-03,4.114379175007343292e-03,4.134509712457656860e-03,4.154981113970279694e-03,4.338251892477273941e-03,4.339654464274644852e-03,4.401561338454484940e-03
4.424792248755693436e-03,4.514914471656084061e-03,4.520133137702941895e-03,4.526314325630664825e-03,4.520996473729610443e-03,4.522242583334445953e-03,4.406456369906663895e-03,4.341064952313899994e-03,4.349989350885152817e-03,4.361964296549558640e-03,4.234474152326583862e-03,4.170564934611320496e-03,4.256384912878274918e-03,4.243779461830854416e-03,4.302037414163351059e-03,4.412531852722167969e-03,4.497072193771600723e-03,4.507883917540311813e-03,4.352657590061426163e-03,4.366853740066289902e-03,4.253218416124582291e-03,4.145243205130100250e-03,3.998008091002702713e-03,3.929961938410997391e-03,3.910826053470373154e-03,3.875927301123738289e-03,3.896710928529500961e-03,3.964155446738004684e-03,3.919451031833887100e-03,3.852120600640773773e-03,3.810438560321927071e-03,3.876967355608940125e-03,3.889105748385190964e-03,3.906757105141878128e-03,4.015845246613025665e-03,4.168361891061067581e-03,4.207233432680368423e-03,4.211813677102327347e-03,4.297032952308654785e-03,4.324553534388542175e-03,4.280150867998600006e-03
4.396582022309303284e-03,4.515145439654588699e-03,4.590620752424001694e-03,4.440631251782178879e-03,4.476953763514757156e-03,4.556320142000913620e-03,4.356863442808389664e-03,4.357393365353345871e-03,4.456236958503723145e-03,4.368890076875686646e-03,4.259892273694276810e-03,4.288366530090570450e-03,4.432951565831899643e-03,4.472427535802125931e-03,4.487811122089624405e-03,4.470358137041330338e-03,4.456421360373497009e-03,4.411243367940187454e-03,4.364894237369298935e-03,4.355710465461015701e-03,4.292819183319807053e-03,4.218367859721183777e-03,4.031969700008630753e-03,3.969836514443159103e-03,3.961845301091670990e-03,4.005682654678821564e-03,3.998203668743371964e-03,4.069252870976924896e-03,4.089585971087217331e-03,4.016734194010496140e-03,3.999230451881885529e-03,4.051255527883768082e-03,4.046340938657522202e-03,4.117397125810384750e-03,4.270075354725122452e-03,4.399003926664590836e-03,4.502010531723499298e-03,4.359851591289043427e-03,4.477886017411947250e-03,4.466490820050239563e-03,4.487924743443727493e-03
4.209295846521854401e-03,4.352970514446496964e-03,4.488962236791849136e-03,4.423885140568017960e-03,4.433498717844486237e-03,4.513450898230075836e-03,4.347249399870634079e-03,4.361512605100870132e-03,4.564026370644569397e-03,4.593444988131523132e-03,4.449634347110986710e-03,4.326456226408481598e-03,4.406078252941370010e-03,4.543239250779151917e-03,4.508452955633401871e-03,4.509668797254562378e-03,4.491223953664302826e-03,4.486410878598690033e-03,4.383785650134086609e-03,4.403406288474798203e-03,4.383110441267490387e-03,4.190288484096527100e-03,4.118483513593673706e-03,3.995046950876712799e-03,4.000388085842132568e-03,4.024285357445478439e-03,4.120448604226112366e-03,4.294444806873798370e-03,4.327261354774236679e-03,4.224610980600118637e-03,4.173525609076023102e-03,4.150531720370054245e-03,4.173990339040756226e-03,4.291550256311893463e-03,4.416608717292547226e-03,4.501465242356061935e-03,4.463773220777511597e-03,4.380467347800731659e-03,4.515771288424730301e-03,4.616531077772378922e-03,4.663167055696249008e-03
4.145748447626829147e-03,4.311874974519014359e-03,4.441581666469573975e-03,4.287966061383485794e-03,4.422854632139205933e-03,4.502988886088132858e-03,4.505985416471958160e-03,4.521651659160852432e-03,4.638606216758489609e-03,4.765920806676149368e-03,4.518290050327777863e-03,4.534543026238679886e-03,4.511319100856781006e-03,4.556279163807630539e-03,4.421325866132974625e-03,4.403799772262573242e-03,4.497715737670660019e-03,4.532452672719955444e-03,4.453997127711772919e-03,4.381754435598850250e-03,4.276505671441555023e-03,4.202855285257101059e-03,4.055412486195564270e-03,4.028988070785999298e-03,3.972285427153110504e-03,4.088519606739282608e-03,4.239256028085947037e-03,4.418896045535802841e-03,4.428137559443712234e-03,4.319585394114255905e-03,4.258981905877590179e-03,4.283295478671789169e-03,4.341350868344306946e-03,4.418467171490192413e-03,4.312029574066400528e-03,4.384736996144056320e-03,4.361366853117942810e-03,4.355716519057750702e-03,4.458453971892595291e-03,4.580633249133825302e-03,4.658899269998073578e-03
4.297611769288778305e-03,4.453759174793958664e-03,4.511182662099599838e-03,4.489767830818891525e-03,4.498469643294811249e-03,4.663984291255474091e-03,4.733824636787176132e-03,4.779501818120479584e-03,4.908178467303514481e-03,5.197600927203893661e-03,4.994487855583429337e-03,4.928519483655691147e-03,4.821361973881721497e-03,4.751746077090501785e-03,4.571741446852684021e-03,4.583218134939670563e-03,4.571490921080112457e-03,4.643185995519161224e-03,4.495054949074983597e-03,4.448048770427703857e-03,4.353140480816364288e-03,4.370006266981363297e-03,4.256458953022956848e-03,4.258739762008190155e-03,4.155938979238271713e-03,4.286726005375385284e-03,4.427269566804170609e-03,4.562401212751865387e-03,4.589606076478958130e-03,4.568443633615970612e-03,4.501058254390954971e-03,4.506111610680818558e-03,4.527368117123842239e-03,4.457969684153795242e-03,4.394900053739547729e-03,4.439921118319034576e-03,4.424036946147680283e-03,4.487158264964818954e-03,4.613723605871200562e-03,4.725577775388956070e-03,4.796988796442747116e-03
